module,msgid,msgstr,occurrences
intn_brand_service_requests,Expedient,,1
intn_brand_service_requests,Expiration Date In Words,,6
intn_brand_service_requests,Expired,,1
intn_brand_service_requests,Expiry Date,,4
intn_brand_service_requests,Extraction Minutes,,2
intn_brand_service_requests,FABRICANTE,,1
intn_brand_service_requests,FECHA DE EXPIRACIÓN,,1
intn_brand_service_requests,"FORM - M - 16<br/>
                                                            Versión: 02 <br/>
                                                            Vigencia: 25/07/2017<br/>
                                                            Folio N°: 1",,1
intn_brand_service_requests,Fabricante,,1
intn_brand_service_requests,Fabricantes,,2
intn_brand_service_requests,Facturas / comprobantes,,1
intn_brand_service_requests,Facturas/Comprobantes,,2
intn_brand_service_requests,Fecha,,3
intn_brand_service_requests,Fecha de Vencimiento,,1
intn_brand_service_requests,Filas,,1
intn_brand_service_requests,First Label Printed,,1
intn_brand_service_requests,Followers,,16
intn_brand_service_requests,Followers (Partners),,16
intn_brand_service_requests,Font awesome icon e.g. fa-tasks,,16
intn_brand_service_requests,General Regulation,,2
intn_brand_service_requests,Generar Reporte,,1
intn_brand_service_requests,Generar Reporte de Solicitudes de Impresión,,2
intn_brand_service_requests,Gestión de Comprobantes,,2
intn_brand_service_requests,"Habiendo total acuerdo en los datos contenidos en este acta y con el sistema para la extracción de la muestra se firman tres ejemplares de un mismo
                                                    tenor y a un solo efecto.",,1
intn_brand_service_requests,Has Message,,16
intn_brand_service_requests,Has Valid Qty,,1
intn_brand_service_requests,Hasta:,,1
intn_brand_service_requests,Header,,1
intn_brand_service_requests,I - PRODUCTO,,1
intn_brand_service_requests,I - SOLICITANTE,,1
intn_brand_service_requests,ID,,39
intn_brand_service_requests,II - FABRICANTE,,1
intn_brand_service_requests,II - SOLICITANTE,,1
intn_brand_service_requests,III - INFORMES RELACIONADOS,,1
intn_brand_service_requests,III - PRODUCTO,,1
intn_brand_service_requests,INFORME DE MUESTREO,,1
intn_brand_service_requests,"INSTITUTO NACIONAL DE TECNOLOGÍA, NORMALIZACIÓN Y METROLOGÍA",,1
intn_brand_service_requests,IV - DOCUMENTO DE REFERENCIA,,1
intn_brand_service_requests,Icon,,16
intn_brand_service_requests,Icon to indicate an exception activity.,,16
intn_brand_service_requests,Identificación del Lote:,,1
intn_brand_service_requests,Identificación muestra/s,,1
intn_brand_service_requests,"If checked, new messages require your attention.",,16
intn_brand_service_requests,"If checked, some messages have a delivery error.",,32
intn_brand_service_requests,Imprentas,,2
intn_brand_service_requests,Impresiones,,1
intn_brand_service_requests,Impresión de Etiquetas,,2
intn_brand_service_requests,Impresoras,,2
intn_brand_service_requests,Imprimir,,2
intn_brand_service_requests,Imprimir Primera Etiqueta,,1
intn_brand_service_requests,In ONN Norms Group,,2
intn_brand_service_requests,Informe de Muestreo,,2
intn_brand_service_requests,Informes de Ensayo:,,1
intn_brand_service_requests,Insufficient print balance.,,1
intn_brand_service_requests,Insufficient ring balance for label %(label)s.,,1
intn_brand_service_requests,Insufficient stock in the label print location.,,1
intn_brand_service_requests,Internal,,1
intn_brand_service_requests,Internal picking type is not configured.,,1
intn_brand_service_requests,Invalid service type,,1
intn_brand_service_requests,Inventory Locations,,1
intn_brand_service_requests,Invoice Balance,,1
intn_brand_service_requests,Invoice Balance Text,,1
intn_brand_service_requests,Invoice Date,,1
intn_brand_service_requests,Invoice Number,,1
intn_brand_service_requests,Invoice Vouchers,,2
intn_brand_service_requests,Invoice number and stamp must be unique.,,1
intn_brand_service_requests,Is Agent,,2
intn_brand_service_requests,Is Brand License Services,,1
intn_brand_service_requests,Is Follower,,16
intn_brand_service_requests,Is Label,,2
intn_brand_service_requests,Is Ring,,2
intn_brand_service_requests,Items Description,,1
intn_brand_service_requests,KG/L POR UNIDAD.,,1
intn_brand_service_requests,KG/L TOTAL.,,1
intn_brand_service_requests,"LICENCIA <br/>
                                                            ONC N°",,1
intn_brand_service_requests,LICENCIA DE CONFORMIDAD,,2
intn_brand_service_requests,"La/s muestra/s detallada/s en la presente Solicitud coincide/n con la/s muestra/s recepcionada/s:<br/>
                                                        Recibido por: <br/>
                                                        Aclaración: <br/>
                                                        Fecha y hora: <br/>
                                                        Observación: <br/><br/>",,1
intn_brand_service_requests,Label Delivery Operation,,1
intn_brand_service_requests,Label Lot,,1
intn_brand_service_requests,Label Print Job,,1
intn_brand_service_requests,Label Print Location,,1
intn_brand_service_requests,Label Print Name,,2
intn_brand_service_requests,Label Printed Location,,1
intn_brand_service_requests,Label Products,,2
intn_brand_service_requests,Label print location is not configured.,,1
intn_brand_service_requests,Label printed location is not configured.,,1
intn_brand_service_requests,"Las muestras extraídas e identificadas serán transportadas por el funcionario del ONI - INTN firmante en este acta, quien es
                                                responsable de su entrega en óptimas condiciones. Si serán transportadas por otros mecanismos, se debe aclarar en el presente documento.",,1
intn_brand_service_requests,Last Updated by,,39
intn_brand_service_requests,Last Updated on,,39
intn_brand_service_requests,Licencia de Conformidad,,3
intn_brand_service_requests,Licencia de Conformidad Esquema Tipo 2,,2
intn_brand_service_requests,Licencia de Uso de Marca INTN - Servicios,,1
intn_brand_service_requests,Licencia para el Uso de Marca INTN - Servicios,,2
intn_brand_service_requests,Licencias,,1
intn_brand_service_requests,License Certificate,,3
intn_brand_service_requests,License Code,,2
intn_brand_service_requests,Line,,1
intn_brand_service_requests,Lines,,7
intn_brand_service_requests,Lines to Print,,1
intn_brand_service_requests,Lot,,3
intn_brand_service_requests,Lot Number,,1
intn_brand_service_requests,Lote:,,1
intn_brand_service_requests,Lots,,1
intn_brand_service_requests,Lugar de Muestreo:,,1
intn_brand_service_requests,Líneas de Factura,,1
